,index,Sample id,Contig_and_Gene id,Contig id,gene_id,gene_to_int,Target accession,query_name,Accession,Seq e-value,Seq score,Seq bias,dom e-value,dom score,dom bias,exp,reg,clu,ov,env,dom,rep,inc,description of target
879,577,China.pigfarm.SRR5976187,449879_00002,449879,00002,2,-,Chlor_Efflux_Pump,RF0051,1.5e-37,131.8,36.2,2.7e-37,131.0,36.3,1.4,1,1,0,1,1,1,1,Bicyclomycin resistance protein
880,20,China.pigfarm.SRR5976187,450078_00001,450078,00001,1,-,adeA-adeI,RF0019,6.9e-51,175.6,9.8,8e-51,175.4,9.8,1.0,1,0,0,1,1,1,1,Toluene efflux pump periplasmic linker protein TtgG
881,171,China.pigfarm.SRR5976187,450078_00002,450078,00002,2,-,RND_efflux,RF0115,4.3e-263,878.1,30.2,1.2e-152,512.5,15.5,3.0,2,1,0,2,2,2,2,Multidrug resistance protein MdtC
882,509,China.pigfarm.SRR5976187,450336_00002,450336,00002,2,-,Cfr23_rRNA_methyltrans,RF0048,6.9e-70,238.3,0.0,8.2e-70,238.1,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN
883,631,China.pigfarm.SRR5976187,45035_00003,45035,00003,3,-,Chlor_Efflux_Pump,RF0051,0.00018,22.9,2.1,0.00018,22.9,2.1,3.3,2,1,1,3,3,3,1,Hexuronate transporter
884,985,China.pigfarm.SRR5976187,450499_00002,450499,00002,2,-,tet_MFS_efflux,RF0134,1.4e-08,36.2,33.2,1.5e-07,32.8,33.2,2.1,1,1,0,1,1,1,1,hypothetical protein
885,677,China.pigfarm.SRR5976187,451725_00004,451725,00004,4,-,ClassB,RF0054,3.3e-11,45.1,0.0,5e-11,44.5,0.0,1.2,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase
886,1558,China.pigfarm.SRR5976187,452596_00001,452596,00001,1,-,APH3'',RF0172,0.00054,21.6,0.1,0.0023,19.5,0.1,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12
887,1027,China.pigfarm.SRR5976187,452596_00003,452596,00003,3,-,tet_ribosomoal_protect,RF0135,1.5e-84,286.7,0.0,1.3e-82,280.3,0.0,2.7,1,1,0,1,1,1,1,Elongation factor G
888,1178,China.pigfarm.SRR5976187,453469_00009,453469,00009,9,-,tet_ribosomoal_protect,RF0135,1.2e-19,72.3,0.1,2.2e-19,71.4,0.1,1.4,1,1,0,1,1,1,1,Elongation factor Tu
889,738,China.pigfarm.SRR5976187,455766_00009,455766,00009,9,-,ClassB,RF0054,1.4e-05,26.7,0.0,1.9e-05,26.3,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein
890,421,China.pigfarm.SRR5976187,456007_00004,456007,00004,4,-,APH3,RF0033,2.9e-16,61.9,0.1,3.6e-16,61.6,0.1,1.1,1,0,0,1,1,1,1,IS1595 family transposase ISCco2
891,413,China.pigfarm.SRR5976187,456007_00006,456007,00006,6,-,ANT9,RF0030,1.2e-13,53.1,2.3,1.5e-13,52.8,2.3,1.1,1,0,0,1,1,1,1,hypothetical protein
892,426,China.pigfarm.SRR5976187,456007_00007,456007,00007,7,-,APH3,RF0033,2.8e-06,29.2,0.0,3.5e-06,28.9,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein
893,1314,China.pigfarm.SRR5976187,456136_00005,456136,00005,5,-,vanC,RF0151,1.1e-39,138.8,0.1,8.2e-38,132.6,0.1,2.0,1,1,0,1,1,1,1,D-alanine--D-alanine ligase B
894,718,China.pigfarm.SRR5976187,456136_00012,456136,00012,12,-,ClassB,RF0054,1.2e-06,30.1,0.0,2.1e-06,29.4,0.0,1.3,1,0,0,1,1,1,1,Flavo-diiron protein FprA1
895,1260,China.pigfarm.SRR5976187,456263_00002,456263,00002,2,-,tet_MFS_efflux,RF0134,0.00044,21.4,9.6,0.00044,21.4,9.6,2.8,1,1,1,2,2,1,1,hypothetical protein
896,923,China.pigfarm.SRR5976187,457677_00002,457677,00002,2,-,MexE,RF0098,1.3e-11,46.2,3.2,5.1e-07,31.1,0.7,2.7,2,1,0,2,2,2,2,Multidrug resistance protein MdtA
897,1229,China.pigfarm.SRR5976187,458326_00005,458326,00005,5,-,tet_ribosomoal_protect,RF0135,1.8e-06,28.8,0.8,2.9e-06,28.0,0.1,1.7,2,0,0,2,2,1,1,Elongation factor 4
898,1561,China.pigfarm.SRR5976187,458326_00024,458326,00024,24,-,TE_Inactivator,RF0168,0.00059,21.1,0.1,0.33,12.1,0.0,3.0,3,0,0,3,3,3,3,Kynurenine 3-monooxygenase
899,1315,China.pigfarm.SRR5976187,458518_00007,458518,00007,7,-,vanC,RF0151,5.9e-39,136.3,0.2,1.4e-37,131.8,0.2,2.0,1,1,0,1,1,1,1,D-alanine--D-alanine ligase A
900,726,China.pigfarm.SRR5976187,461228_00009,461228,00009,9,-,ClassB,RF0054,2.3e-06,29.3,0.0,7.6e-06,27.5,0.0,1.8,2,0,0,2,2,1,1,Flavo-diiron protein FprA1
901,1294,China.pigfarm.SRR5976187,461307_00001,461307,00001,1,-,vanA,RF0149,2.7e-44,153.9,0.1,3.6e-44,153.6,0.1,1.1,1,0,0,1,1,1,1,D-alanine--D-alanine ligase
902,1309,China.pigfarm.SRR5976187,461818_00006,461818,00006,6,-,vanC,RF0151,2.1e-46,160.8,0.4,3e-40,140.6,0.2,2.0,1,1,1,2,2,2,2,D-alanine--D-alanine ligase B
903,1120,China.pigfarm.SRR5976187,461818_00007,461818,00007,7,-,tet_ribosomoal_protect,RF0135,4.4e-48,166.2,1.3,1.5e-35,124.8,0.3,3.1,1,1,2,3,3,3,3,GTP-binding protein TypA/BipA
904,723,China.pigfarm.SRR5976187,46238_00009,46238,00009,9,-,ClassB,RF0054,1.7e-06,29.6,0.0,4.4e-06,28.3,0.0,1.6,2,0,0,2,2,1,1,Anaerobic nitric oxide reductase flavorubredoxin
905,1381,China.pigfarm.SRR5976187,463106_00009,463106,00009,9,-,vanH,RF0153,7.8e-33,116.0,0.2,1.6e-32,114.9,0.2,1.6,1,1,0,1,1,1,1,Glycerate dehydrogenase
906,522,China.pigfarm.SRR5976187,463527_00001,463527,00001,1,-,Cfr23_rRNA_methyltrans,RF0048,1.7e-30,108.6,0.0,2.3e-30,108.2,0.0,1.1,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN
907,1282,China.pigfarm.SRR5976187,464693_00013,464693,00013,13,-,TetX,RF0136,0.0002,22.7,0.0,0.42,11.7,0.0,2.1,2,0,0,2,2,2,2,Ferredoxin--NADP reductase
908,1113,China.pigfarm.SRR5976187,46477_00004,46477,00004,4,-,tet_ribosomoal_protect,RF0135,3.4e-50,173.2,0.1,3.3e-34,120.4,0.0,3.1,1,1,2,3,3,3,3,GTP-binding protein TypA/BipA
909,1467,China.pigfarm.SRR5976187,46477_00009,46477,00009,9,-,vanT,RF0156,1.1e-62,214.7,0.1,1.9e-62,213.9,0.1,1.3,1,0,0,1,1,1,1,Alanine racemase
910,622,China.pigfarm.SRR5976187,46477_00010,46477,00010,10,-,Chlor_Efflux_Pump,RF0051,2.5e-05,25.7,3.6,2.5e-05,25.7,3.6,3.6,3,2,1,4,4,4,1,Hexuronate transporter
911,1147,China.pigfarm.SRR5976187,464920_00003,464920,00003,3,-,tet_ribosomoal_protect,RF0135,4.6e-40,139.7,0.0,1.1e-26,95.5,0.2,2.3,1,1,1,2,2,2,2,Elongation factor 4
912,483,China.pigfarm.SRR5976187,465274_00006,465274,00006,6,-,Cfr23_rRNA_methyltrans,RF0048,5.6e-92,311.1,0.0,7e-92,310.7,0.0,1.0,1,0,0,1,1,1,1,putative dual-specificity RNA methyltransferase RlmN
913,1289,China.pigfarm.SRR5976187,466676_00001,466676,00001,1,-,TetX,RF0136,0.00097,20.4,2.0,0.42,11.8,0.1,2.1,2,0,0,2,2,2,2,Trk system potassium uptake protein TrkA
914,547,China.pigfarm.SRR5976187,467700_00003,467700,00003,3,-,Chlor_Acetyltrans_CAT,RF0050,7.8e-08,34.5,0.0,1.3e-07,33.7,0.0,1.3,1,1,0,1,1,1,1,hypothetical protein
915,750,China.pigfarm.SRR5976187,467720_00006,467720,00006,6,-,SubclassB3,RF0125,1.1e-07,33.4,0.1,2e-07,32.5,0.1,1.4,1,1,0,1,1,1,1,hypothetical protein
916,693,China.pigfarm.SRR5976187,467838_00005,467838,00005,5,-,ClassB,RF0054,5.1e-09,37.9,0.0,7.5e-09,37.4,0.0,1.1,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ
917,873,China.pigfarm.SRR5976187,46817_00004,46817,00004,4,-,Erm23S_rRNA_methyltrans,RF0067,1.4e-40,141.2,0.0,1.5e-40,141.2,0.0,1.0,1,0,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A
918,236,China.pigfarm.SRR5976187,468869_00002,468869,00002,2,-,RND_efflux,RF0115,5e-206,689.2,51.2,6.3e-172,576.3,29.6,3.0,2,2,1,3,3,3,2,Multidrug resistance protein MdtB
919,951,China.pigfarm.SRR5976187,469967_00003,469967,00003,3,-,TetH-TetJ,RF0132,1.3e-06,30.0,5.2,1.3e-06,30.0,5.2,2.2,2,1,0,2,2,2,1,putative metabolite transport protein CsbC
920,904,China.pigfarm.SRR5976187,470658_00003,470658,00003,3,-,Erm23S_rRNA_methyltrans,RF0067,0.00013,23.3,0.0,0.00015,23.1,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein
921,112,China.pigfarm.SRR5976187,470658_00006,470658,00006,6,-,adeA-adeI,RF0019,3.7e-09,38.2,2.5,0.001,20.3,0.0,2.8,2,1,1,3,3,3,2,Multidrug resistance protein MdtA
922,340,China.pigfarm.SRR5976187,470658_00007,470658,00007,7,-,adeC-adeK-oprM,RF0021,7.8e-16,60.1,10.3,1.1e-15,59.5,10.3,1.2,1,0,0,1,1,1,1,Outer membrane efflux protein BepC
923,1468,China.pigfarm.SRR5976187,47131_00003,47131,00003,3,-,vanT,RF0156,3e-62,213.3,0.0,4.2e-62,212.8,0.0,1.1,1,0,0,1,1,1,1,Alanine racemase
924,976,China.pigfarm.SRR5976187,471655_00004,471655,00004,4,-,RND_efflux,RF0115,2.5e-05,24.7,21.7,0.00034,21.0,1.2,2.1,2,0,0,2,2,2,2,hypothetical protein
925,106,China.pigfarm.SRR5976187,471970_00001,471970,00001,1,-,adeA-adeI,RF0019,2.6e-09,38.6,6.4,7.4e-08,33.9,6.4,2.4,1,1,0,1,1,1,1,Solvent efflux pump periplasmic linker SrpA
926,1053,China.pigfarm.SRR5976187,473389_00008,473389,00008,8,-,tet_ribosomoal_protect,RF0135,2.3e-58,200.2,0.0,4.6e-57,195.9,0.0,2.0,1,1,0,1,1,1,1,Peptide chain release factor 3
927,1150,China.pigfarm.SRR5976187,473891_00001,473891,00001,1,-,tet_ribosomoal_protect,RF0135,4e-37,130.0,0.0,1.5e-25,91.8,0.0,3.0,3,0,0,3,3,3,3,GTP-binding protein TypA/BipA
928,1044,China.pigfarm.SRR5976187,475528_00005,475528,00005,5,-,tet_ribosomoal_protect,RF0135,3.4e-68,232.7,2.9,1.1e-51,178.1,2.2,2.5,2,1,0,2,2,2,2,Elongation factor G
929,942,China.pigfarm.SRR5976187,476308_00004,476308,00004,4,-,MexH,RF0099,4e-05,25.3,0.9,7.5e-05,24.4,0.9,1.5,1,1,0,1,1,1,1,Multidrug resistance protein MdtA
930,270,China.pigfarm.SRR5976187,476308_00005,476308,00005,5,-,RND_efflux,RF0115,1.8e-100,339.7,5.1,2.8e-100,339.1,5.1,1.2,1,0,0,1,1,1,1,Multidrug resistance protein MdtC
931,1210,China.pigfarm.SRR5976187,476495_00004,476495,00004,4,-,tet_ribosomoal_protect,RF0135,7.3e-12,46.5,0.3,1.3e-10,42.4,0.2,2.4,1,1,1,2,2,2,1,Elongation factor 4
932,737,China.pigfarm.SRR5976187,476618_00021,476618,00021,21,-,ClassB,RF0054,1.4e-05,26.7,0.0,2e-05,26.1,0.0,1.2,1,0,0,1,1,1,1,Ribonuclease BN
933,615,China.pigfarm.SRR5976187,476618_00025,476618,00025,25,-,tet_MFS_efflux,RF0134,5.4e-16,60.6,23.4,6.5e-16,60.3,23.4,1.1,1,0,0,1,1,1,1,hypothetical protein
934,711,China.pigfarm.SRR5976187,478755_00004,478755,00004,4,-,ClassB,RF0054,3.6e-07,31.9,0.0,7.6e-07,30.8,0.0,1.5,1,1,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC
935,1135,China.pigfarm.SRR5976187,479095_00016,479095,00016,16,-,tet_ribosomoal_protect,RF0135,2.3e-41,144.0,0.0,1.5e-33,118.2,1.6,3.0,3,0,0,3,3,3,3,GTP-binding protein TypA/BipA
936,820,China.pigfarm.SRR5976187,47911_00002,47911,00002,2,-,ClassC-AmpC,RF0055,1.2e-08,36.3,0.0,1.7e-07,32.5,0.0,2.2,2,0,0,2,2,2,1,Chitooligosaccharide deacetylase
937,715,China.pigfarm.SRR5976187,47926_00002,47926,00002,2,-,ClassB,RF0054,5.8e-07,31.2,0.0,1.2e-06,30.2,0.0,1.5,1,0,0,1,1,1,1,Ribonuclease
938,1517,China.pigfarm.SRR5976187,479491_00006,479491,00006,6,-,vanY,RF0159,2.7e-26,95.0,0.3,4.6e-26,94.2,0.3,1.3,1,0,0,1,1,1,1,hypothetical protein
939,1201,China.pigfarm.SRR5976187,480391_00005,480391,00005,5,-,TetM-TetW-TetO-TetS,RF0133,9.8e-10,39.5,0.3,1.6e-09,38.7,0.3,1.2,1,0,0,1,1,1,1,Bifunctional enzyme CysN/CysC
940,729,China.pigfarm.SRR5976187,480824_00002,480824,00002,2,-,ClassB,RF0054,3.9e-06,28.5,0.0,5.4e-06,28.0,0.0,1.1,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ
941,1395,China.pigfarm.SRR5976187,480912_00009,480912,00009,9,-,vanH,RF0153,3.4e-26,94.2,0.0,3.4e-22,81.0,0.0,2.2,1,1,1,2,2,2,2,Erythronate-4-phosphate dehydrogenase
942,1268,China.pigfarm.SRR5976187,48201_00010,48201,00010,10,-,tet_ribosomoal_protect,RF0135,6.9e-05,23.5,0.3,8.6e-05,23.2,0.3,1.2,1,0,0,1,1,1,1,GTPase Era
943,582,China.pigfarm.SRR5976187,48201_00013,48201,00013,13,-,tet_MFS_efflux,RF0134,2.4e-36,127.7,20.7,5.4e-21,77.1,7.0,2.0,1,1,1,2,2,2,2,Multidrug resistance protein MdtG
944,848,China.pigfarm.SRR5976187,48201_00019,48201,00019,19,-,emrE,RF0066,7.5e-28,99.5,8.8,8.2e-28,99.3,8.8,1.0,1,0,0,1,1,1,1,Quaternary ammonium compound-resistance protein QacC
945,526,China.pigfarm.SRR5976187,482621_00005,482621,00005,5,-,Chlor_Acetyltrans_CAT,RF0050,1.7e-17,66.0,0.0,1.9e-17,65.9,0.0,1.0,1,0,0,1,1,1,1,Chloramphenicol acetyltransferase 2
946,1346,China.pigfarm.SRR5976187,483104_00006,483104,00006,6,-,vanA,RF0149,0.00099,20.6,0.0,0.18,13.1,0.0,2.1,2,0,0,2,2,2,1,Formate-dependent phosphoribosylglycinamide formyltransferase
947,1132,China.pigfarm.SRR5976187,483104_00009,483104,00009,9,-,tet_ribosomoal_protect,RF0135,1.4e-40,141.4,0.2,1.2e-26,95.4,0.6,2.4,1,1,1,2,2,2,2,Elongation factor 4
948,534,China.pigfarm.SRR5976187,483104_00026,483104,00026,26,-,Chlor_Acetyltrans_CAT,RF0050,5.6e-11,44.7,0.1,9.8e-11,43.9,0.1,1.3,1,1,0,1,1,1,1,Putative acetyltransferase
949,1287,China.pigfarm.SRR5976187,484339_00003,484339,00003,3,-,TetX,RF0136,0.00054,21.3,0.4,0.004,18.4,0.0,2.3,3,0,0,3,3,3,1,Glutamate synthase [NADPH] small chain
950,487,China.pigfarm.SRR5976187,484508_00006,484508,00006,6,-,Cfr23_rRNA_methyltrans,RF0048,2.9e-86,292.2,0.1,3.5e-86,292.0,0.1,1.0,1,0,0,1,1,1,1,putative dual-specificity RNA methyltransferase RlmN
951,50,China.pigfarm.SRR5976187,484706_00001,484706,00001,1,-,MexH,RF0099,7.5e-27,96.8,6.9,8.4e-27,96.6,6.9,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtA
952,197,China.pigfarm.SRR5976187,484706_00002,484706,00002,2,-,RND_efflux,RF0115,6.6e-261,870.8,17.9,7.7e-261,870.6,17.9,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC
953,1084,China.pigfarm.SRR5976187,48662_00005,48662,00005,5,-,tet_ribosomoal_protect,RF0135,1.2e-51,177.9,0.4,8.8e-35,122.3,0.1,3.1,1,1,2,3,3,3,3,GTP-binding protein TypA/BipA
954,1094,China.pigfarm.SRR5976187,488275_00002,488275,00002,2,-,tet_ribosomoal_protect,RF0135,6.6e-49,168.9,0.0,1.7e-35,124.7,0.1,3.1,2,1,1,3,3,3,3,GTP-binding protein TypA/BipA
955,1038,China.pigfarm.SRR5976187,489020_00011,489020,00011,11,-,tet_ribosomoal_protect,RF0135,8.3e-61,208.3,0.0,1.5e-60,207.4,0.0,1.3,1,0,0,1,1,1,1,Peptide chain release factor 3
956,167,China.pigfarm.SRR5976187,490452_00006,490452,00006,6,-,MexE,RF0098,1.8e-06,29.3,2.4,2.9e-06,28.6,2.4,1.4,1,1,0,1,1,1,1,hypothetical protein
957,1232,China.pigfarm.SRR5976187,490685_00001,490685,00001,1,-,TetM-TetW-TetO-TetS,RF0133,0.0005,20.6,0.0,0.00072,20.1,0.0,1.1,1,0,0,1,1,1,1,Elongation factor Tu
958,656,China.pigfarm.SRR5976187,491335_00002,491335,00002,2,-,ClassB,RF0054,5.4e-17,64.1,0.0,6.8e-17,63.8,0.0,1.1,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC
959,815,China.pigfarm.SRR5976187,492210_00004,492210,00004,4,-,ClassC-AmpC,RF0055,8.5e-10,40.1,0.0,4.2e-06,27.9,0.0,2.9,3,0,0,3,3,3,2,putative protein
960,619,China.pigfarm.SRR5976187,49461_00001,49461,00001,1,-,norA,RF0109,1e-06,30.6,2.3,1e-06,30.6,2.3,2.2,2,0,0,2,2,2,1,putative metabolite transport protein CsbC
961,1031,China.pigfarm.SRR5976187,49461_00004,49461,00004,4,-,tet_ribosomoal_protect,RF0135,1.2e-74,253.9,0.0,5.8e-55,188.9,0.0,2.6,2,1,0,2,2,2,2,Elongation factor G
962,1040,China.pigfarm.SRR5976187,4947_00003,4947,00003,3,-,tet_ribosomoal_protect,RF0135,2.4e-69,236.5,0.0,1.3e-50,174.6,0.0,2.7,2,1,0,2,2,2,2,Elongation factor G
963,1399,China.pigfarm.SRR5976187,495055_00003,495055,00003,3,-,vanH,RF0153,1.1e-24,89.2,0.0,5.6e-22,80.3,0.0,2.2,1,1,0,1,1,1,1,Erythronate-4-phosphate dehydrogenase
964,725,China.pigfarm.SRR5976187,495110_00001,495110,00001,1,-,ClassB,RF0054,1.8e-06,29.6,0.0,3.4e-06,28.7,0.0,1.3,1,0,0,1,1,1,1,hypothetical protein
965,166,China.pigfarm.SRR5976187,495399_00006,495399,00006,6,-,adeA-adeI,RF0019,0.00032,21.9,0.1,0.0046,18.1,0.0,2.3,2,0,0,2,2,2,1,hypothetical protein
966,222,China.pigfarm.SRR5976187,496247_00001,496247,00001,1,-,RND_efflux,RF0115,1e-215,721.2,18.4,1.3e-215,720.9,18.4,1.1,1,0,0,1,1,1,1,Multidrug resistance protein MdtB
967,154,China.pigfarm.SRR5976187,496247_00002,496247,00002,2,-,MexH,RF0099,2.3e-06,29.4,0.3,2.8e-06,29.1,0.3,1.1,1,0,0,1,1,1,1,Multidrug resistance protein MdtA
968,252,China.pigfarm.SRR5976187,496321_00004,496321,00004,4,-,RND_efflux,RF0115,4.7e-178,596.6,2.5,5.6e-178,596.3,2.5,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA
969,96,China.pigfarm.SRR5976187,496321_00005,496321,00005,5,-,MexH,RF0099,1.3e-12,49.9,2.2,1.5e-12,49.7,2.2,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtA
970,870,China.pigfarm.SRR5976187,497557_00007,497557,00007,7,-,Erm23S_rRNA_methyltrans,RF0067,4.5e-41,142.9,0.0,5.4e-41,142.6,0.0,1.0,1,0,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A
971,646,China.pigfarm.SRR5976187,49803_00003,49803,00003,3,-,ClassA,RF0053,5.8e-05,24.5,0.2,9.4e-05,23.8,0.2,1.3,1,0,0,1,1,1,1,hypothetical protein
972,549,China.pigfarm.SRR5976187,49807_00001,49807,00001,1,-,Chlor_Acetyltrans_CAT,RF0050,2e-07,33.1,0.0,2.4e-07,32.8,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein
973,1509,China.pigfarm.SRR5976187,49807_00011,49807,00011,11,-,vanX,RF0158,1.7e-21,79.0,0.1,8.3e-10,40.8,0.0,2.1,1,1,1,2,2,2,2,D-alanyl-D-alanine dipeptidase
974,1151,China.pigfarm.SRR5976187,498188_00001,498188,00001,1,-,tet_ribosomoal_protect,RF0135,5.5e-42,146.1,0.0,7.4e-42,145.6,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein
975,731,China.pigfarm.SRR5976187,498194_00004,498194,00004,4,-,ClassB,RF0054,6.5e-06,27.7,0.0,1.2e-05,26.9,0.0,1.4,1,0,0,1,1,1,1,Ribonuclease J 2
976,365,China.pigfarm.SRR5976187,498293_00001,498293,00001,1,-,adeC-adeK-oprM,RF0021,1.1e-11,46.4,8.8,1.3e-06,29.6,0.9,3.1,2,1,0,3,3,3,3,hypothetical protein
977,162,China.pigfarm.SRR5976187,498293_00002,498293,00002,2,-,adeA-adeI,RF0019,0.00016,22.9,5.8,1.2,10.1,2.6,3.2,1,1,2,3,3,3,1,hypothetical protein
978,925,China.pigfarm.SRR5976187,498854_00005,498854,00005,5,-,MexH,RF0099,7.4e-07,31.0,1.9,1.6e-06,29.9,1.9,1.4,1,1,0,1,1,1,1,Multidrug resistance protein MdtA
979,214,China.pigfarm.SRR5976187,498854_00006,498854,00006,6,-,RND_efflux,RF0115,2.6e-254,849.0,22.0,2.9e-254,848.9,22.0,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA
980,110,China.pigfarm.SRR5976187,498996_00004,498996,00004,4,-,MexA,RF0096,1.2e-09,39.7,0.7,1.2e-09,39.7,0.7,1.8,2,0,0,2,2,2,1,Solvent efflux pump periplasmic linker SrpA
981,255,China.pigfarm.SRR5976187,498996_00005,498996,00005,5,-,RND_efflux,RF0115,8.3e-199,665.3,1.2,1.3e-198,664.6,1.2,1.3,1,1,0,1,1,1,1,Multidrug resistance protein MdtB
982,767,China.pigfarm.SRR5976187,4996_00002,4996,00002,2,-,ClassB,RF0054,0.00038,22.0,0.0,0.00074,21.0,0.0,1.4,1,0,0,1,1,1,1,Flavo-diiron protein FprA1
983,649,China.pigfarm.SRR5976187,499616_00002,499616,00002,2,-,ClassA,RF0053,0.00055,21.3,0.0,0.00086,20.6,0.0,1.3,1,0,0,1,1,1,1,hypothetical protein
984,140,China.pigfarm.SRR5976187,500363_00003,500363,00003,3,-,MexX,RF0101,9.8e-08,33.4,0.4,0.0096,17.0,0.1,3.1,2,1,1,3,3,3,2,p-hydroxybenzoic acid efflux pump subunit AaeA
985,1336,China.pigfarm.SRR5976187,500610_00002,500610,00002,2,-,vanA,RF0149,4.8e-05,24.9,0.1,0.018,16.4,0.0,3.1,2,2,0,2,2,2,1,Carbamoyl-phosphate synthase large chain
986,983,China.pigfarm.SRR5976187,500668_00001,500668,00001,1,-,tet_MFS_efflux,RF0134,4.4e-18,67.5,27.7,4.8e-11,44.3,3.3,2.7,2,1,0,2,2,2,2,hypothetical protein
987,456,China.pigfarm.SRR5976187,500672_00008,500672,00008,8,-,blaI,RF0042,2.9e-09,39.1,0.9,3.3e-09,38.9,0.9,1.1,1,0,0,1,1,1,1,Transcriptional repressor CopY
988,1196,China.pigfarm.SRR5976187,500672_00011,500672,00011,11,-,tet_ribosomoal_protect,RF0135,1.5e-12,48.8,2.6,4.7e-12,47.2,1.0,2.4,2,1,0,2,2,2,1,Elongation factor 4
989,1093,China.pigfarm.SRR5976187,500866_00001,500866,00001,1,-,tet_ribosomoal_protect,RF0135,2.8e-47,163.6,0.0,5.4e-47,162.6,0.0,1.4,1,1,0,1,1,1,1,Peptide chain release factor 3
990,880,China.pigfarm.SRR5976187,501304_00004,501304,00004,4,-,Erm23S_rRNA_methyltrans,RF0067,6.1e-38,132.6,0.0,8.1e-38,132.2,0.0,1.1,1,0,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A
991,1552,China.pigfarm.SRR5976187,501304_00006,501304,00006,6,-,APH3'',RF0172,1.2e-10,43.4,0.4,1.1e-09,40.3,0.4,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12
992,227,China.pigfarm.SRR5976187,502095_00002,502095,00002,2,-,RND_efflux,RF0115,1.2e-242,810.4,18.4,1.5e-242,810.1,18.4,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA
993,130,China.pigfarm.SRR5976187,502095_00003,502095,00003,3,-,MexH,RF0099,3.1e-09,38.8,1.8,5.4e-09,38.0,1.8,1.3,1,1,0,1,1,1,1,Multidrug resistance protein MdtA
994,1334,China.pigfarm.SRR5976187,502636_00004,502636,00004,4,-,vanC,RF0151,2e-21,78.7,0.1,2.5e-21,78.3,0.1,1.0,1,0,0,1,1,1,1,D-alanine--D-alanine ligase B
995,1014,China.pigfarm.SRR5976187,503617_00004,503617,00004,4,-,tet_ribosomoal_protect,RF0135,1.1e-85,290.5,0.0,4.6e-85,288.4,0.0,1.9,1,1,0,1,1,1,1,Elongation factor G
996,1491,China.pigfarm.SRR5976187,503617_00005,503617,00005,5,-,vanW,RF0157,5.7e-12,47.8,0.0,1.1e-11,46.8,0.0,1.4,1,0,0,1,1,1,1,hypothetical protein
997,586,China.pigfarm.SRR5976187,505238_00003,505238,00003,3,-,Chlor_Efflux_Pump,RF0051,3.5e-13,51.6,28.3,2.8e-10,42.0,7.7,2.4,2,1,0,2,2,2,2,D-xylose-proton symporter
998,567,China.pigfarm.SRR5976187,505660_00002,505660,00002,2,-,Chlor_Acetyltrans_CAT,RF0050,0.00022,23.1,0.0,0.00041,22.3,0.0,1.5,1,1,0,1,1,1,1,Putative acetyltransferase
999,660,China.pigfarm.SRR5976187,505916_00005,505916,00005,5,-,ClassB,RF0054,9.2e-16,60.1,0.0,1.2e-15,59.7,0.0,1.0,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC
1000,14,China.pigfarm.SRR5976187,505959_00013,505959,00013,13,-,AAC6-Ib,RF0005,9.4e-05,24.3,0.0,0.00017,23.5,0.0,1.4,1,0,0,1,1,1,1,hypothetical protein
1001,523,China.pigfarm.SRR5976187,506558_00001,506558,00001,1,-,Cfr23_rRNA_methyltrans,RF0048,3.8e-10,41.7,0.0,3.9e-10,41.7,0.0,1.0,1,0,0,1,1,1,1,Dual-specificity RNA methyltransferase RlmN
1002,1520,China.pigfarm.SRR5976187,506571_00010,506571,00010,10,-,vanY,RF0159,8.1e-05,24.5,0.9,0.00034,22.4,0.9,1.9,1,1,0,1,1,1,1,hypothetical protein
1003,1083,China.pigfarm.SRR5976187,506853_00003,506853,00003,3,-,tet_ribosomoal_protect,RF0135,3.1e-51,176.6,0.1,1e-34,122.1,0.2,3.2,1,1,2,3,3,3,3,GTP-binding protein TypA/BipA
