,target_name,target_accession,query_name,query_accession,eval_full_seq,score_full_seq,bias_full_seq,e_val_best_dom,score_best_dom,bias_best_dom,exp,reg,clu,ov,env,dom,rep,inc,target_description,sample_names,contig_id,gene_id
2059,China.pigfarm.SRR5976187_ctg_113614_00001,-,tet_MFS_efflux,RF0134,3.7e-11,44.7,32.8,6.8e-06,27.3,20.5,3.1,1,1,2,3,3,3,2,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_113614,1
2060,China.pigfarm.SRR5976187_ctg_483104_00026,-,Chlor_Acetyltrans_CAT,RF0050,5.6e-11,44.7,0.1,9.8e-11,43.9,0.1,1.3,1,1,0,1,1,1,1,Putative acetyltransferase     ,China.pigfarm.SRR5976187,ctg_483104,26
2061,China.pigfarm.SRR5976181_ctg_446251_00004,-,tet_ribosomoal_protect,RF0135,3e-11,44.7,1.8,6.1e-11,43.6,0.7,2.1,1,1,0,1,1,1,1,Elongation factor 4    ,China.pigfarm.SRR5976181,ctg_446251,4
2062,China.pigfarm.SRR5976187_ctg_355420_00010,-,tet_MFS_efflux,RF0134,4e-11,44.6,36.8,4e-11,44.6,36.8,1.5,1,1,0,1,1,1,1,Beta-galactosidase      ,China.pigfarm.SRR5976187,ctg_355420,10
2063,China.pigfarm.SRR5976181_ctg_57989_00014,-,tet_MFS_efflux,RF0134,4.4e-11,44.6,36.8,4.4e-11,44.6,36.8,1.5,1,1,1,2,2,2,2,Beta-galactosidase      ,China.pigfarm.SRR5976181,ctg_57989,14
2064,China.pigfarm.SRR5976181_ctg_762598_00003,-,Chlor_Acetyltrans_CAT,RF0050,6.8e-11,44.6,0.1,1.2e-10,43.8,0.1,1.3,1,1,0,1,1,1,1,Putative acetyltransferase     ,China.pigfarm.SRR5976181,ctg_762598,3
2065,China.pigfarm.SRR5976181_ctg_221689_00008,-,ClassB,RF0054,5.6e-11,44.5,0.0,6.8e-11,44.2,0.0,1.1,1,0,0,1,1,1,1,putative protein     ,China.pigfarm.SRR5976181,ctg_221689,8
2066,China.pigfarm.SRR5976181_ctg_550581_00037,-,APH3'',RF0172,6.1e-11,44.5,0.4,5.9e-10,41.3,0.4,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_550581,37
2067,China.pigfarm.SRR5976181_ctg_426660_00003,-,tet_ribosomoal_protect,RF0135,3.4e-11,44.5,0.4,9.8e-10,39.6,0.1,2.4,2,0,0,2,2,2,1,Elongation factor 4    ,China.pigfarm.SRR5976181,ctg_426660,3
2068,China.pigfarm.SRR5976181_ctg_232496_00002,-,adeC-adeK-oprM,RF0021,4.4e-11,44.5,15.1,6.7e-11,43.9,15.1,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_232496,2
2069,China.pigfarm.SRR5976187_ctg_394553_00008,-,Chlor_Efflux_Pump,RF0051,5e-11,44.5,10.3,6.3e-11,44.1,10.3,1.0,1,0,0,1,1,1,1,putative transporter     ,China.pigfarm.SRR5976187,ctg_394553,8
2070,China.pigfarm.SRR5976187_ctg_656419_00001,-,ClassC-AmpC,RF0055,4.2e-11,44.4,0.0,2.4e-07,32.0,0.0,2.1,2,0,0,2,2,2,2,putative protein     ,China.pigfarm.SRR5976187,ctg_656419,1
2071,China.pigfarm.SRR5976187_ctg_622317_00006,-,ClassB,RF0054,5.4e-11,44.4,0.0,6.5e-11,44.2,0.0,1.2,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC    ,China.pigfarm.SRR5976187,ctg_622317,6
2072,China.pigfarm.SRR5976187_ctg_581306_00002,-,ClassB,RF0054,5.4e-11,44.4,0.0,7e-11,44.1,0.0,1.0,1,0,0,1,1,1,1,putative protein     ,China.pigfarm.SRR5976187,ctg_581306,2
2073,China.pigfarm.SRR5976187_ctg_327617_00003,-,ClassC-AmpC,RF0055,4.2e-11,44.4,0.6,1.4e-09,39.3,0.0,3.0,3,0,0,3,3,3,1,Beta-hexosaminidase      ,China.pigfarm.SRR5976187,ctg_327617,3
2074,China.pigfarm.SRR5976187_ctg_290547_00003,-,tet_ribosomoal_protect,RF0135,3.2e-11,44.4,0.4,1.5e-10,42.2,0.1,2.0,2,0,0,2,2,2,1,Elongation factor 4    ,China.pigfarm.SRR5976187,ctg_290547,3
2075,China.pigfarm.SRR5976181_ctg_184363_00010,-,tet_ribosomoal_protect,RF0135,3.5e-11,44.4,0.0,8.9e-11,43.1,0.0,1.5,1,1,0,1,1,1,1,Elongation factor 4    ,China.pigfarm.SRR5976181,ctg_184363,10
2076,China.pigfarm.SRR5976187_ctg_89958_00004,-,Chlor_Acetyltrans_CAT,RF0050,7.5e-11,44.3,0.2,1.7e-10,43.2,0.2,1.6,1,0,0,1,1,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase     ",China.pigfarm.SRR5976187,ctg_89958,4
2077,China.pigfarm.SRR5976181_ctg_417515_00002,-,tet_MFS_efflux,RF0134,5.5e-11,44.3,32.0,1.1e-05,26.8,19.8,3.1,1,1,2,3,3,3,2,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_417515,2
2078,China.pigfarm.SRR5976187_ctg_547432_00001,-,adeC-adeK-oprM,RF0021,4.8e-11,44.3,2.9,1e-10,43.2,2.9,1.5,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_547432,1
2079,China.pigfarm.SRR5976187_ctg_171917_00024,-,adeC-adeK-oprM,RF0021,5.6e-11,44.1,0.0,6.4e-11,43.9,0.0,1.0,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_171917,24
2080,China.pigfarm.SRR5976181_ctg_354438_00003,-,Chlor_Acetyltrans_CAT,RF0050,9.7e-11,44.1,0.9,1.9e-10,43.2,0.2,1.8,2,0,0,2,2,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase     ",China.pigfarm.SRR5976181,ctg_354438,3
2081,China.pigfarm.SRR5976181_ctg_216185_00003,-,Chlor_Efflux_Pump,RF0051,7.4e-11,44.0,19.7,1.8e-07,32.9,7.6,2.1,2,0,0,2,2,2,2,Multidrug resistance protein MdtG   ,China.pigfarm.SRR5976181,ctg_216185,3
2082,China.pigfarm.SRR5976187_ctg_149585_00008,-,vanT,RF0156,5e-11,44.0,18.3,6.3e-11,43.7,18.3,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_149585,8
2083,China.pigfarm.SRR5976181_ctg_378632_00003,-,tet_ribosomoal_protect,RF0135,4.8e-11,44.0,0.4,2.3e-10,41.8,0.1,2.0,2,0,0,2,2,2,1,Elongation factor 4    ,China.pigfarm.SRR5976181,ctg_378632,3
2084,China.pigfarm.SRR5976187_ctg_445401_00004,-,ClassB,RF0054,7.4e-11,44.0,0.0,1e-10,43.5,0.0,1.2,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976187,ctg_445401,4
2085,China.pigfarm.SRR5976187_ctg_67134_00008,-,APH3'',RF0172,8.1e-11,44.0,0.2,7e-10,40.9,0.2,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976187,ctg_67134,8
2086,China.pigfarm.SRR5976187_ctg_636193_00004,-,Chlor_Efflux_Pump,RF0051,6.8e-11,44.0,19.7,1.6e-07,32.9,7.6,2.1,2,0,0,2,2,2,2,Multidrug resistance protein MdtG   ,China.pigfarm.SRR5976187,ctg_636193,4
2087,China.pigfarm.SRR5976187_ctg_508459_00003,-,MexH,RF0099,8.1e-11,44.0,4.4,9.4e-11,43.8,4.4,1.0,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_508459,3
2088,China.pigfarm.SRR5976181_ctg_720211_00015,-,adeC-adeK-oprM,RF0021,6.7e-11,43.9,20.2,2.3e-09,38.9,16.8,3.1,2,1,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_720211,15
2089,China.pigfarm.SRR5976181_ctg_79974_00030,-,tet_ribosomoal_protect,RF0135,5.2e-11,43.9,0.8,1.6e-10,42.3,0.3,1.9,2,0,0,2,2,2,1,Elongation factor 4    ,China.pigfarm.SRR5976181,ctg_79974,30
2090,China.pigfarm.SRR5976181_ctg_31753_00004,-,vanT,RF0156,6.5e-11,43.8,19.5,7.9e-11,43.5,19.5,1.0,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_31753,4
2091,China.pigfarm.SRR5976181_ctg_221707_00003,-,adeA-adeI,RF0019,8.1e-11,43.8,3.2,0.0015,19.8,0.1,3.2,2,1,1,3,3,3,2,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976181,ctg_221707,3
2092,China.pigfarm.SRR5976181_ctg_426342_00005,-,tet_MFS_efflux,RF0134,8.2e-11,43.7,24.8,8.8e-06,27.1,13.6,3.1,1,1,2,3,3,3,3,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_426342,5
2093,China.pigfarm.SRR5976181_ctg_108552_00004,-,Chlor_Acetyltrans_CAT,RF0050,1.3e-10,43.7,0.1,2.2e-10,42.9,0.1,1.4,1,1,0,1,1,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase     ",China.pigfarm.SRR5976181,ctg_108552,4
2094,China.pigfarm.SRR5976181_ctg_220589_00003,-,Chlor_Acetyltrans_CAT,RF0050,1.2e-10,43.7,0.6,1.6e-10,43.4,0.6,1.3,1,1,0,1,1,1,1,Putative acetyltransferase     ,China.pigfarm.SRR5976181,ctg_220589,3
2095,China.pigfarm.SRR5976181_ctg_257500_00003,-,tet_ribosomoal_protect,RF0135,5.8e-11,43.7,0.5,4.4e-09,37.5,0.1,2.8,2,1,1,3,3,2,1,Translation initiation factor IF-2   ,China.pigfarm.SRR5976181,ctg_257500,3
2096,China.pigfarm.SRR5976187_ctg_256329_00002,-,adeC-adeK-oprM,RF0021,7.2e-11,43.7,6.1,7.2e-11,43.7,6.1,2.2,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_256329,2
2097,China.pigfarm.SRR5976187_ctg_97752_00005,-,Chlor_Acetyltrans_CAT,RF0050,1.2e-10,43.7,0.1,2e-10,42.9,0.1,1.4,1,1,0,1,1,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase     ",China.pigfarm.SRR5976187,ctg_97752,5
2098,China.pigfarm.SRR5976187_ctg_669849_00002,-,tet_ribosomoal_protect,RF0135,5.5e-11,43.6,0.5,1.5e-09,38.9,0.2,2.3,2,0,0,2,2,2,1,Elongation factor 4    ,China.pigfarm.SRR5976187,ctg_669849,2
2099,China.pigfarm.SRR5976187_ctg_352769_00002,-,APH3',RF0173,1.3e-10,43.6,0.5,1.7e-10,43.2,0.5,1.2,1,0,0,1,1,1,1,Bifunctional AAC/APH     ,China.pigfarm.SRR5976187,ctg_352769,2
2100,China.pigfarm.SRR5976187_ctg_129428_00004,-,tet_ribosomoal_protect,RF0135,5.8e-11,43.6,0.9,1.2e-09,39.2,0.3,2.3,2,0,0,2,2,2,1,Elongation factor 4    ,China.pigfarm.SRR5976187,ctg_129428,4
2101,China.pigfarm.SRR5976187_ctg_116252_00032,-,ClassB,RF0054,9.3e-11,43.6,0.1,1.3e-10,43.2,0.1,1.2,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976187,ctg_116252,32
2102,China.pigfarm.SRR5976187_ctg_527612_00001,-,adeA-adeI,RF0019,7.9e-11,43.6,3.2,0.0016,19.6,0.1,3.2,2,1,1,3,3,3,2,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976187,ctg_527612,1
2103,China.pigfarm.SRR5976181_ctg_267018_00018,-,tet_ribosomoal_protect,RF0135,6.4e-11,43.6,5.6,6.6e-11,43.5,0.2,2.7,2,1,1,3,3,2,1,Elongation factor 4    ,China.pigfarm.SRR5976181,ctg_267018,18
2104,China.pigfarm.SRR5976181_ctg_49010_00009,-,adeC-adeK-oprM,RF0021,8.5e-11,43.6,20.8,1.1e-07,33.4,20.9,2.2,1,1,0,1,1,1,1,Outer membrane protein TolC   ,China.pigfarm.SRR5976181,ctg_49010,9
2105,China.pigfarm.SRR5976181_ctg_496613_00011,-,APH3',RF0173,1.4e-10,43.6,0.5,1.8e-10,43.2,0.5,1.2,1,0,0,1,1,1,1,Bifunctional AAC/APH     ,China.pigfarm.SRR5976181,ctg_496613,11
2106,China.pigfarm.SRR5976187_ctg_650152_00002,-,MexE,RF0098,8e-11,43.6,7.8,7e-07,30.6,1.2,2.6,1,1,1,2,2,2,2,Multidrug export protein EmrA   ,China.pigfarm.SRR5976187,ctg_650152,2
2107,China.pigfarm.SRR5976181_ctg_292780_00001,-,adeC-adeK-oprM,RF0021,9.3e-11,43.5,10.2,1.5e-10,42.8,10.2,1.3,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_292780,1
2108,China.pigfarm.SRR5976187_ctg_17390_00007,-,tet_ribosomoal_protect,RF0135,6.2e-11,43.5,0.4,2.3e-10,41.6,0.3,1.8,1,1,0,1,1,1,1,Translation initiation factor IF-2   ,China.pigfarm.SRR5976187,ctg_17390,7
2109,China.pigfarm.SRR5976187_ctg_405858_00006,-,tet_MFS_efflux,RF0134,9.2e-11,43.4,25.0,1e-05,26.8,13.8,3.1,1,1,2,3,3,3,3,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_405858,6
2110,China.pigfarm.SRR5976181_ctg_689175_00007,-,APH3'',RF0172,1.3e-10,43.4,0.4,1.2e-09,40.3,0.4,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_689175,7
2111,China.pigfarm.SRR5976187_ctg_158343_00003,-,APH3'',RF0172,1.2e-10,43.4,0.4,1.1e-09,40.3,0.4,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976187,ctg_158343,3
2112,China.pigfarm.SRR5976187_ctg_501304_00006,-,APH3'',RF0172,1.2e-10,43.4,0.4,1.1e-09,40.3,0.4,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976187,ctg_501304,6
2113,China.pigfarm.SRR5976181_ctg_764261_00005,-,ClassB,RF0054,1.2e-10,43.4,0.0,1.7e-10,42.9,0.0,1.2,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976181,ctg_764261,5
2114,China.pigfarm.SRR5976187_ctg_660849_00006,-,Chlor_Phospho_CPT,RF0052,1.6e-10,43.3,0.0,3.3e-10,42.3,0.0,1.5,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_660849,6
2115,China.pigfarm.SRR5976181_ctg_628401_00001,-,tet_MFS_efflux,RF0134,1.1e-10,43.3,26.9,7.1e-10,40.6,27.0,2.0,1,1,0,1,1,1,1,putative sulfoacetate transporter SauU   ,China.pigfarm.SRR5976181,ctg_628401,1
2116,China.pigfarm.SRR5976181_ctg_705272_00006,-,ClassB,RF0054,1.3e-10,43.2,0.0,1.8e-10,42.8,0.0,1.1,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC    ,China.pigfarm.SRR5976181,ctg_705272,6
2117,China.pigfarm.SRR5976181_ctg_604723_00007,-,APH3'',RF0172,1.5e-10,43.2,0.1,1.7e-09,39.8,0.1,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_604723,7
2118,China.pigfarm.SRR5976187_ctg_96038_00010,-,APH3'',RF0172,1.4e-10,43.2,0.1,1.6e-09,39.8,0.1,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976187,ctg_96038,10
2119,China.pigfarm.SRR5976181_ctg_48923_00012,-,ClassB,RF0054,1.5e-10,43.1,0.0,2.3e-10,42.5,0.0,1.2,1,0,0,1,1,1,1,putative metallo-hydrolase     ,China.pigfarm.SRR5976181,ctg_48923,12
2120,China.pigfarm.SRR5976187_ctg_299846_00050,-,adeC-adeK-oprM,RF0021,1.1e-10,43.1,20.6,1.4e-10,42.8,19.7,1.6,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_299846,50
2121,China.pigfarm.SRR5976187_ctg_710239_00003,-,ClassB,RF0054,1.4e-10,43.1,0.2,1.2e-09,40.0,0.1,2.2,2,1,0,2,2,2,1,Nitric oxide reductase    ,China.pigfarm.SRR5976187,ctg_710239,3
2122,China.pigfarm.SRR5976181_ctg_643489_00014,-,tet_ribosomoal_protect,RF0135,8.7e-11,43.1,6.7,1.4e-10,42.5,0.5,2.7,2,1,0,3,3,2,1,Elongation factor 4    ,China.pigfarm.SRR5976181,ctg_643489,14
2123,China.pigfarm.SRR5976187_ctg_626273_00002,-,tet_MFS_efflux,RF0134,1.1e-10,43.1,28.6,4.9e-10,41.0,28.6,1.9,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_626273,2
2124,China.pigfarm.SRR5976181_ctg_505217_00007,-,tet_ribosomoal_protect,RF0135,8.8e-11,43.1,1.7,1.7e-09,38.8,0.6,2.5,2,1,0,2,2,2,1,Elongation factor 4    ,China.pigfarm.SRR5976181,ctg_505217,7
2125,China.pigfarm.SRR5976181_ctg_44912_00002,-,adeC-adeK-oprM,RF0021,1.2e-10,43.1,1.1,9e-06,27.0,1.2,2.2,1,1,1,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_44912,2
2126,China.pigfarm.SRR5976187_ctg_96839_00006,-,ClassA,RF0053,1.2e-10,43.1,0.0,1.9e-10,42.5,0.0,1.2,1,0,0,1,1,1,1,D-alanyl-D-alanine carboxypeptidase DacF    ,China.pigfarm.SRR5976187,ctg_96839,6
2127,China.pigfarm.SRR5976187_ctg_447809_00007,-,tet_ribosomoal_protect,RF0135,8e-11,43.1,1.7,1.6e-09,38.8,0.6,2.5,2,1,0,2,2,2,1,Elongation factor 4    ,China.pigfarm.SRR5976187,ctg_447809,7
2128,China.pigfarm.SRR5976187_ctg_643919_00005,-,Chlor_Acetyltrans_CAT,RF0050,1.9e-10,43.0,0.0,3.2e-10,42.2,0.0,1.3,1,0,0,1,1,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase     ",China.pigfarm.SRR5976187,ctg_643919,5
2129,China.pigfarm.SRR5976181_ctg_771862_00002,-,MexH,RF0099,1.8e-10,43.0,4.3,1.9e-10,42.9,4.3,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_771862,2
2130,China.pigfarm.SRR5976187_ctg_181449_00010,-,ClassB,RF0054,1.6e-10,42.9,0.0,2.9e-10,42.0,0.0,1.3,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976187,ctg_181449,10
2131,China.pigfarm.SRR5976181_ctg_39229_00013,-,ClassB,RF0054,1.7e-10,42.9,0.0,3.2e-10,42.0,0.0,1.3,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976181,ctg_39229,13
2132,China.pigfarm.SRR5976181_ctg_446245_00008,-,MexH,RF0099,2e-10,42.9,2.0,1.6e-09,39.9,1.9,1.9,1,1,0,2,2,2,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976181,ctg_446245,8
2133,China.pigfarm.SRR5976181_ctg_113574_00009,-,Chlor_Acetyltrans_CAT,RF0050,2.3e-10,42.9,0.1,3.6e-10,42.2,0.1,1.2,1,0,0,1,1,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase     ",China.pigfarm.SRR5976181,ctg_113574,9
2134,China.pigfarm.SRR5976187_ctg_629238_00003,-,tet_ribosomoal_protect,RF0135,9.6e-11,42.9,1.4,2.3e-10,41.6,1.4,1.5,1,1,0,1,1,1,1,Elongation factor 4    ,China.pigfarm.SRR5976187,ctg_629238,3
2135,China.pigfarm.SRR5976187_ctg_131126_00008,-,MexH,RF0099,1.9e-10,42.8,5.5,0.00021,22.9,0.0,2.1,2,0,0,2,2,2,2,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976187,ctg_131126,8
2136,China.pigfarm.SRR5976181_ctg_407476_00008,-,ClassB,RF0054,1.8e-10,42.8,0.1,2.5e-10,42.4,0.1,1.1,1,0,0,1,1,1,1,Putative metallo-hydrolase YycJ    ,China.pigfarm.SRR5976181,ctg_407476,8
2137,China.pigfarm.SRR5976187_ctg_60519_00004,-,MexX,RF0101,1.4e-10,42.8,0.9,2.5e-05,25.5,0.0,2.6,1,1,2,3,3,3,2,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976187,ctg_60519,4
2138,China.pigfarm.SRR5976181_ctg_221707_00004,-,adeC-adeK-oprM,RF0021,1.5e-10,42.7,12.5,2.2e-10,42.2,12.5,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_221707,4
2139,China.pigfarm.SRR5976187_ctg_634172_00013,-,adeC-adeK-oprM,RF0021,1.4e-10,42.7,18.6,2.3e-10,42.0,18.6,1.3,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_634172,13
2140,China.pigfarm.SRR5976181_ctg_39359_00003,-,vanH,RF0153,1.7e-10,42.7,0.0,1.9e-09,39.3,0.0,2.1,1,1,0,1,1,1,1,Hydroxypyruvate reductase     ,China.pigfarm.SRR5976181,ctg_39359,3
2141,China.pigfarm.SRR5976181_ctg_776866_00002,-,adeC-adeK-oprM,RF0021,1.6e-10,42.7,2.0,4.9e-10,41.1,1.2,2.0,2,1,1,3,3,2,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_776866,2
2142,China.pigfarm.SRR5976181_ctg_202003_00006,-,Chlor_Acetyltrans_CAT,RF0050,2.7e-10,42.6,0.0,2.8e-10,42.6,0.0,1.0,1,0,0,1,1,1,1,Chloramphenicol acetyltransferase     ,China.pigfarm.SRR5976181,ctg_202003,6
2143,China.pigfarm.SRR5976187_ctg_37566_00001,-,tet_ribosomoal_protect,RF0135,1.2e-10,42.6,1.8,1.4e-09,39.0,0.9,2.4,2,1,0,2,2,2,1,Elongation factor 4    ,China.pigfarm.SRR5976187,ctg_37566,1
2144,China.pigfarm.SRR5976187_ctg_180328_00004,-,APH3'',RF0172,2.1e-10,42.6,0.2,1.8e-09,39.5,0.2,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976187,ctg_180328,4
2145,China.pigfarm.SRR5976187_ctg_273161_00005,-,tet_MFS_efflux,RF0134,1.6e-10,42.6,19.3,1.6e-08,36.0,1.9,2.2,2,0,0,2,2,2,2,putative MFS-type transporter YhhS   ,China.pigfarm.SRR5976187,ctg_273161,5
2146,China.pigfarm.SRR5976181_ctg_373311_00006,-,tet_MFS_efflux,RF0134,1.7e-10,42.6,19.3,1.8e-08,36.0,1.9,2.2,2,0,0,2,2,2,2,putative MFS-type transporter YhhS   ,China.pigfarm.SRR5976181,ctg_373311,6
2147,China.pigfarm.SRR5976181_ctg_325015_00021,-,Chlor_Acetyltrans_CAT,RF0050,3e-10,42.5,0.1,4.5e-10,41.9,0.1,1.3,1,1,0,1,1,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase     ",China.pigfarm.SRR5976181,ctg_325015,21
2148,China.pigfarm.SRR5976187_ctg_107821_00002,-,Chlor_Acetyltrans_CAT,RF0050,2.7e-10,42.5,0.1,4.1e-10,41.9,0.1,1.3,1,1,0,1,1,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase     ",China.pigfarm.SRR5976187,ctg_107821,2
2149,China.pigfarm.SRR5976187_ctg_311750_00011,-,macrolide_glycosyl,RF0090,1.9e-10,42.4,0.0,2.1e-10,42.2,0.0,1.0,1,0,0,1,1,1,1,Demethyllactenocin mycarosyltransferase     ,China.pigfarm.SRR5976187,ctg_311750,11
2150,China.pigfarm.SRR5976181_ctg_658303_00006,-,adeA-adeI,RF0019,2e-10,42.4,7.0,5.8e-09,37.6,7.0,2.4,1,1,0,1,1,1,1,Toluene efflux pump periplasmic linker protein TtgG,China.pigfarm.SRR5976181,ctg_658303,6
2151,China.pigfarm.SRR5976187_ctg_283852_00002,-,MexE,RF0098,2e-10,42.3,8.5,9.7e-05,23.6,0.5,2.1,1,1,1,2,2,2,2,Multidrug export protein EmrA   ,China.pigfarm.SRR5976187,ctg_283852,2
2152,China.pigfarm.SRR5976181_ctg_758371_00003,-,MexH,RF0099,3e-10,42.3,5.8,0.00023,22.9,0.0,2.1,2,0,0,2,2,2,2,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976181,ctg_758371,3
2153,China.pigfarm.SRR5976187_ctg_527612_00002,-,adeC-adeK-oprM,RF0021,2e-10,42.2,12.2,2.9e-10,41.7,12.2,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_527612,2
2154,China.pigfarm.SRR5976187_ctg_155973_00009,-,tet_ribosomoal_protect,RF0135,1.5e-10,42.2,0.1,3.9e-10,40.9,0.1,1.7,1,0,0,1,1,1,1,Elongation factor 4    ,China.pigfarm.SRR5976187,ctg_155973,9
2155,China.pigfarm.SRR5976181_ctg_240785_00001,-,vanH,RF0153,2.4e-10,42.2,0.0,2.9e-10,41.9,0.0,1.2,1,0,0,1,1,1,1,Erythronate-4-phosphate dehydrogenase     ,China.pigfarm.SRR5976181,ctg_240785,1
2156,China.pigfarm.SRR5976181_ctg_631999_00007,-,tet_ribosomoal_protect,RF0135,1.6e-10,42.2,0.4,6.2e-10,40.3,0.2,2.0,2,0,0,2,2,1,1,Elongation factor 4    ,China.pigfarm.SRR5976181,ctg_631999,7
2157,China.pigfarm.SRR5976181_ctg_729340_00003,-,tet_ribosomoal_protect,RF0135,1.6e-10,42.2,0.3,1.6e-10,42.2,0.3,2.1,2,1,0,2,2,1,1,Elongation factor 4    ,China.pigfarm.SRR5976181,ctg_729340,3
2158,China.pigfarm.SRR5976181_ctg_645423_00013,-,Chlor_Acetyltrans_CAT,RF0050,3.5e-10,42.2,0.0,4.7e-10,41.8,0.0,1.1,1,0,0,1,1,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase     ",China.pigfarm.SRR5976181,ctg_645423,13
2159,China.pigfarm.SRR5976181_ctg_615964_00002,-,ClassC-AmpC,RF0055,2.1e-10,42.2,0.0,0.00027,22.1,0.0,2.2,2,0,0,2,2,2,2,putative protein     ,China.pigfarm.SRR5976181,ctg_615964,2
2160,China.pigfarm.SRR5976187_ctg_85461_00008,-,ClassC-AmpC,RF0055,2e-10,42.1,0.0,1.1e-09,39.7,0.0,1.9,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_85461,8
2161,China.pigfarm.SRR5976187_ctg_126238_00006,-,Chlor_Acetyltrans_CAT,RF0050,3.5e-10,42.1,0.2,5.2e-10,41.6,0.2,1.3,1,0,0,1,1,1,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase     ",China.pigfarm.SRR5976187,ctg_126238,6
2162,China.pigfarm.SRR5976187_ctg_647113_00003,-,ClassB,RF0054,3e-10,42.0,0.0,1.3e-09,39.9,0.0,1.7,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_647113,3
