,index,target_name,target_accession,query_name,query_accession,eval_full_seq,score_full_seq,bias_full_seq,e_val_best_dom,score_best_dom,bias_best_dom,exp,reg,clu,ov,env,dom,rep,inc,target_description,sample_names,contig_id,gene_id,sample_contig
5707,20892,China.pigfarm.SRR5976181_ctg_287041_00007,-,ClassB,RF0054,2.6e-14,55.4,0.1,1.1e-13,53.4,0.0,1.8,1,1,0,1,1,1,1,Hydroxyacylglutathione hydrolase     ,China.pigfarm.SRR5976181,ctg_287041,7,China.pigfarm.SRR5976181_ctg_287041
5708,23831,China.pigfarm.SRR5976181_ctg_352163_00010,-,APH3'',RF0172,3e-14,55.4,0.6,2.8e-13,52.2,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_352163,10,China.pigfarm.SRR5976181_ctg_352163
5712,23712,China.pigfarm.SRR5976181_ctg_483473_00004,-,vanH,RF0153,2.4e-14,55.4,0.3,2.3e-13,52.2,0.3,2.0,1,1,0,1,1,1,1,Hydroxypyruvate reductase     ,China.pigfarm.SRR5976181,ctg_483473,4,China.pigfarm.SRR5976181_ctg_483473
5713,9662,China.pigfarm.SRR5976182_ctg_569193_00003,-,vanW,RF0157,2.3e-14,55.4,0.1,1.3e-13,53.0,0.0,1.9,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976182,ctg_569193,3,China.pigfarm.SRR5976182_ctg_569193
5718,11783,China.pigfarm.SRR5976187_ctg_293716_00007,-,Qnr,RF0113,3.2e-14,55.3,0.5,1.2e-08,37.1,0.1,2.1,1,1,1,2,2,2,2,Secreted effector protein PipB2   ,China.pigfarm.SRR5976187,ctg_293716,7,China.pigfarm.SRR5976187_ctg_293716
5719,15994,China.pigfarm.SRR5976185_ctg_233055_00009,-,tet_ribosomoal_protect,RF0135,1.8e-14,55.3,0.3,5e-12,47.3,0.0,2.5,2,0,0,2,2,2,1,Elongation factor 4     ,China.pigfarm.SRR5976185,ctg_233055,9,China.pigfarm.SRR5976185_ctg_233055
5720,3514,China.pigfarm.SRR5976186_ctg_278014_00062,-,APH3'',RF0172,3e-14,55.3,0.4,2.6e-13,52.3,0.4,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976186,ctg_278014,62,China.pigfarm.SRR5976186_ctg_278014
5727,20203,China.pigfarm.SRR5976181_ctg_204624_00004,-,adeA-adeI,RF0019,2.6e-14,55.2,2.5,2.8e-06,28.8,0.0,2.6,2,1,0,2,2,2,2,Toluene efflux pump periplasmic linker protein TtgG,China.pigfarm.SRR5976181,ctg_204624,4,China.pigfarm.SRR5976181_ctg_204624
5729,16918,China.pigfarm.SRR5976183_ctg_656296_00001,-,adeC-adeK-oprM,RF0021,2.5e-14,55.2,11.4,3e-10,41.7,1.5,2.0,2,0,0,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_656296,1,China.pigfarm.SRR5976183_ctg_656296
5731,6826,China.pigfarm.SRR5976182_ctg_119442_00028,-,adeA-adeI,RF0019,2e-14,55.2,7.2,1.3e-13,52.6,7.2,1.9,1,1,0,1,1,1,1,Macrolide export protein MacA   ,China.pigfarm.SRR5976182,ctg_119442,28,China.pigfarm.SRR5976182_ctg_119442
5736,3619,China.pigfarm.SRR5976184_ctg_275018_00004,-,adeA-adeI,RF0019,2.6e-14,55.1,4.3,5.8e-08,34.2,0.2,3.1,2,1,2,4,4,4,2,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976184,ctg_275018,4,China.pigfarm.SRR5976184_ctg_275018
5739,13848,China.pigfarm.SRR5976185_ctg_166196_00008,-,ClassB,RF0054,3.4e-14,55.1,0.0,5.5e-14,54.4,0.0,1.2,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase      ,China.pigfarm.SRR5976185,ctg_166196,8,China.pigfarm.SRR5976185_ctg_166196
5740,9802,China.pigfarm.SRR5976187_ctg_206785_00004,-,adeA-adeI,RF0019,2.8e-14,55.0,0.2,1.4e-10,42.9,0.1,2.1,2,0,0,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_206785,4,China.pigfarm.SRR5976187_ctg_206785
5742,20079,China.pigfarm.SRR5976183_ctg_513942_00006,-,APH3'',RF0172,3.8e-14,55.0,0.4,2.7e-13,52.2,0.4,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976183,ctg_513942,6,China.pigfarm.SRR5976183_ctg_513942
5744,7082,China.pigfarm.SRR5976182_ctg_262339_00001,-,adeC-adeK-oprM,RF0021,2.3e-14,55.0,17.0,2.4e-10,41.7,3.6,2.7,1,1,1,2,2,2,2,Outer membrane efflux protein BepC  ,China.pigfarm.SRR5976182,ctg_262339,1,China.pigfarm.SRR5976182_ctg_262339
5746,15113,China.pigfarm.SRR5976185_ctg_389039_00003,-,Qnr,RF0113,4.5e-14,55.0,6.5,2.3e-12,49.4,6.6,2.9,1,1,0,1,1,1,1,Secreted effector protein PipB2    ,China.pigfarm.SRR5976185,ctg_389039,3,China.pigfarm.SRR5976185_ctg_389039
5748,13490,China.pigfarm.SRR5976185_ctg_259162_00004,-,adeC-adeK-oprM,RF0021,3e-14,55.0,13.3,9.3e-13,50.1,13.3,2.4,1,1,0,1,1,1,1,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_259162,4,China.pigfarm.SRR5976185_ctg_259162
5749,13849,China.pigfarm.SRR5976185_ctg_178521_00004,-,ClassB,RF0054,3.9e-14,54.9,0.1,1.8e-13,52.7,0.1,1.8,1,1,0,1,1,1,1,Hydroxyacylglutathione hydrolase      ,China.pigfarm.SRR5976185,ctg_178521,4,China.pigfarm.SRR5976185_ctg_178521
5750,20540,China.pigfarm.SRR5976181_ctg_685133_00001,-,adeC-adeK-oprM,RF0021,3.3e-14,54.9,16.4,4.4e-10,41.2,3.3,2.7,1,1,1,2,2,2,2,Outer membrane efflux protein BepC  ,China.pigfarm.SRR5976181,ctg_685133,1,China.pigfarm.SRR5976181_ctg_685133
5755,3515,China.pigfarm.SRR5976186_ctg_683229_00024,-,APH3'',RF0172,4.5e-14,54.8,0.5,3.8e-13,51.7,0.5,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976186,ctg_683229,24,China.pigfarm.SRR5976186_ctg_683229
5756,13157,China.pigfarm.SRR5976187_ctg_259093_00002,-,APH3'',RF0172,4.1e-14,54.8,0.5,3.5e-13,51.7,0.5,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976187,ctg_259093,2,China.pigfarm.SRR5976187_ctg_259093
5757,16531,China.pigfarm.SRR5976185_ctg_580035_00002,-,APH3'',RF0172,4.6e-14,54.8,0.5,3.9e-13,51.7,0.5,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12    ,China.pigfarm.SRR5976185,ctg_580035,2,China.pigfarm.SRR5976185_ctg_580035
5760,20541,China.pigfarm.SRR5976181_ctg_517517_00004,-,adeC-adeK-oprM,RF0021,3.5e-14,54.8,1.2,3.3e-13,51.5,0.5,2.0,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_517517,4,China.pigfarm.SRR5976181_ctg_517517
5761,23833,China.pigfarm.SRR5976181_ctg_598603_00002,-,APH3'',RF0172,4.5e-14,54.8,0.5,3.8e-13,51.7,0.5,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_598603,2,China.pigfarm.SRR5976181_ctg_598603
5764,12407,China.pigfarm.SRR5976187_ctg_329171_00006,-,tet_MFS_efflux,RF0134,3.4e-14,54.7,30.3,4.3e-14,54.3,30.3,1.2,1,0,0,1,1,1,1,putative galactarate transporter    ,China.pigfarm.SRR5976187,ctg_329171,6,China.pigfarm.SRR5976187_ctg_329171
5768,13491,China.pigfarm.SRR5976185_ctg_222136_00005,-,adeC-adeK-oprM,RF0021,3.8e-14,54.7,17.3,1.3e-13,53.0,17.3,1.6,1,1,0,1,1,1,1,Outer membrane protein TolC    ,China.pigfarm.SRR5976185,ctg_222136,5,China.pigfarm.SRR5976185_ctg_222136
5770,4146,China.pigfarm.SRR5976184_ctg_488867_00004,-,ClassB,RF0054,3.9e-14,54.7,0.1,1.7e-13,52.6,0.1,1.8,1,1,0,1,1,1,1,Hydroxyacylglutathione hydrolase     ,China.pigfarm.SRR5976184,ctg_488867,4,China.pigfarm.SRR5976184_ctg_488867
5772,11282,China.pigfarm.SRR5976187_ctg_83938_00005,-,MexE,RF0098,3.3e-14,54.7,2.8,8.3e-08,33.7,0.3,2.3,1,1,1,2,2,2,2,Multidrug export protein EmrA   ,China.pigfarm.SRR5976187,ctg_83938,5,China.pigfarm.SRR5976187_ctg_83938
5774,20896,China.pigfarm.SRR5976181_ctg_609400_00003,-,ClassB,RF0054,4.8e-14,54.6,0.0,5.8e-14,54.3,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_609400,3,China.pigfarm.SRR5976181_ctg_609400
5775,7084,China.pigfarm.SRR5976182_ctg_627453_00001,-,adeC-adeK-oprM,RF0021,3e-14,54.6,13.4,5.5e-13,50.4,13.4,2.4,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976182,ctg_627453,1,China.pigfarm.SRR5976182_ctg_627453
5776,16919,China.pigfarm.SRR5976183_ctg_207044_00004,-,adeC-adeK-oprM,RF0021,3.9e-14,54.6,1.3,3.8e-13,51.3,0.5,2.0,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_207044,4,China.pigfarm.SRR5976183_ctg_207044
5777,13492,China.pigfarm.SRR5976185_ctg_253824_00014,-,adeC-adeK-oprM,RF0021,4.4e-14,54.5,20.6,6.2e-10,40.8,7.1,2.4,1,1,1,2,2,2,2,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_253824,14,China.pigfarm.SRR5976185_ctg_253824
5780,3516,China.pigfarm.SRR5976186_ctg_75634_00012,-,APH3'',RF0172,5.4e-14,54.5,0.6,4.6e-13,51.5,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976186,ctg_75634,12,China.pigfarm.SRR5976186_ctg_75634
5781,331,China.pigfarm.SRR5976186_ctg_401910_00006,-,adeC-adeK-oprM,RF0021,4.2e-14,54.5,16.4,3.4e-13,51.5,16.4,1.9,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_401910,6,China.pigfarm.SRR5976186_ctg_401910
5782,9695,China.pigfarm.SRR5976182_ctg_347575_00035,-,APH3'',RF0172,4.2e-14,54.5,0.6,3.6e-13,51.5,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976182,ctg_347575,35,China.pigfarm.SRR5976182_ctg_347575
5783,7085,China.pigfarm.SRR5976182_ctg_265992_00006,-,adeC-adeK-oprM,RF0021,3.2e-14,54.5,16.4,2.7e-13,51.5,16.4,1.9,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976182,ctg_265992,6,China.pigfarm.SRR5976182_ctg_265992
5786,6722,China.pigfarm.SRR5976184_ctg_269744_00003,-,APH3'',RF0172,4.7e-14,54.5,0.5,3.4e-13,51.7,0.5,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976184,ctg_269744,3,China.pigfarm.SRR5976184_ctg_269744
5787,1565,China.pigfarm.SRR5976186_ctg_508056_00008,-,MexE,RF0098,4.4e-14,54.5,6.0,1.8e-07,32.7,1.0,2.1,1,1,1,2,2,2,2,putative multidrug resistance protein EmrK  ,China.pigfarm.SRR5976186,ctg_508056,8,China.pigfarm.SRR5976186_ctg_508056
5790,13493,China.pigfarm.SRR5976185_ctg_200828_00019,-,adeC-adeK-oprM,RF0021,4.9e-14,54.3,16.8,2.3e-13,52.1,16.8,1.8,1,1,0,1,1,1,1,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_200828,19,China.pigfarm.SRR5976185_ctg_200828
5791,9696,China.pigfarm.SRR5976182_ctg_46464_00013,-,APH3'',RF0172,4.8e-14,54.3,0.5,3.3e-13,51.6,0.5,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976182,ctg_46464,13,China.pigfarm.SRR5976182_ctg_46464
5792,18130,China.pigfarm.SRR5976183_ctg_437759_00004,-,MexE,RF0098,4.8e-14,54.3,4.3,4.2e-07,31.4,0.6,2.2,1,1,1,2,2,2,2,Multidrug export protein EmrA   ,China.pigfarm.SRR5976183,ctg_437759,4,China.pigfarm.SRR5976183_ctg_437759
5793,16532,China.pigfarm.SRR5976185_ctg_4052_00008,-,APH3'',RF0172,6.6e-14,54.3,0.1,5.9e-13,51.2,0.1,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12    ,China.pigfarm.SRR5976185,ctg_4052,8,China.pigfarm.SRR5976185_ctg_4052
5796,9805,China.pigfarm.SRR5976187_ctg_259534_00002,-,adeA-adeI,RF0019,4.9e-14,54.2,2.6,5.3e-06,27.8,0.0,2.6,2,1,0,2,2,2,2,Toluene efflux pump periplasmic linker protein TtgG,China.pigfarm.SRR5976187,ctg_259534,2,China.pigfarm.SRR5976187_ctg_259534
5797,9697,China.pigfarm.SRR5976182_ctg_352554_00003,-,APH3'',RF0172,5.2e-14,54.2,0.5,4.1e-13,51.3,0.5,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976182,ctg_352554,3,China.pigfarm.SRR5976182_ctg_352554
5798,9698,China.pigfarm.SRR5976182_ctg_692035_00006,-,APH3'',RF0172,5.2e-14,54.2,0.5,4.1e-13,51.3,0.5,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976182,ctg_692035,6,China.pigfarm.SRR5976182_ctg_692035
5799,3820,China.pigfarm.SRR5976184_ctg_40219_00009,-,adeC-adeK-oprM,RF0021,4.4e-14,54.2,14.6,6.7e-14,53.7,14.6,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_40219,9,China.pigfarm.SRR5976184_ctg_40219
5800,15753,China.pigfarm.SRR5976185_ctg_31842_00008,-,tet_MFS_efflux,RF0134,5.3e-14,54.2,30.3,2.5e-12,48.7,30.7,2.3,1,1,1,2,2,2,1,putative MFS-type transporter YhhS    ,China.pigfarm.SRR5976185,ctg_31842,8,China.pigfarm.SRR5976185_ctg_31842
5802,16922,China.pigfarm.SRR5976183_ctg_92146_00001,-,adeC-adeK-oprM,RF0021,5.1e-14,54.2,13.6,1.6e-12,49.3,13.7,2.4,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_92146,1,China.pigfarm.SRR5976183_ctg_92146
5803,13850,China.pigfarm.SRR5976185_ctg_89993_00011,-,ClassB,RF0054,6.2e-14,54.2,0.0,7.5e-14,54.0,0.0,1.2,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase GloC     ,China.pigfarm.SRR5976185,ctg_89993,11,China.pigfarm.SRR5976185_ctg_89993
5804,20080,China.pigfarm.SRR5976183_ctg_147445_00004,-,APH3'',RF0172,7e-14,54.2,0.5,5e-13,51.3,0.5,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976183,ctg_147445,4,China.pigfarm.SRR5976183_ctg_147445
5805,3620,China.pigfarm.SRR5976184_ctg_315673_00005,-,adeA-adeI,RF0019,4.8e-14,54.2,2.6,5e-06,27.8,0.0,2.6,2,1,0,2,2,2,2,Toluene efflux pump periplasmic linker protein TtgG,China.pigfarm.SRR5976184,ctg_315673,5,China.pigfarm.SRR5976184_ctg_315673
5808,6724,China.pigfarm.SRR5976184_ctg_17468_00016,-,APH3'',RF0172,5.9e-14,54.2,0.2,5.4e-13,51.1,0.2,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976184,ctg_17468,16,China.pigfarm.SRR5976184_ctg_17468
5811,6726,China.pigfarm.SRR5976184_ctg_245907_00039,-,APH3'',RF0172,6e-14,54.2,0.5,4.7e-13,51.3,0.5,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976184,ctg_245907,39,China.pigfarm.SRR5976184_ctg_245907
5812,23835,China.pigfarm.SRR5976181_ctg_313566_00001,-,APH3'',RF0172,6.8e-14,54.2,0.5,5.4e-13,51.2,0.5,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_313566,1,China.pigfarm.SRR5976181_ctg_313566
5813,23834,China.pigfarm.SRR5976181_ctg_722011_00020,-,APH3'',RF0172,6.7e-14,54.2,0.5,5.3e-13,51.3,0.5,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_722011,20,China.pigfarm.SRR5976181_ctg_722011
5814,6725,China.pigfarm.SRR5976184_ctg_143119_00007,-,APH3'',RF0172,6e-14,54.2,0.5,4.7e-13,51.3,0.5,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976184,ctg_143119,7,China.pigfarm.SRR5976184_ctg_143119
5815,19305,China.pigfarm.SRR5976183_ctg_576419_00004,-,tet_MFS_efflux,RF0134,5.1e-14,54.2,30.3,2.4e-12,48.7,30.7,2.3,1,1,1,2,2,2,1,putative MFS-type transporter YhhS   ,China.pigfarm.SRR5976183,ctg_576419,4,China.pigfarm.SRR5976183_ctg_576419
5817,23838,China.pigfarm.SRR5976181_ctg_712272_00007,-,APH3'',RF0172,7.5e-14,54.1,0.6,5.7e-13,51.2,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_712272,7,China.pigfarm.SRR5976181_ctg_712272
5818,20204,China.pigfarm.SRR5976181_ctg_732562_00005,-,adeA-adeI,RF0019,5.8e-14,54.1,0.2,3.4e-10,41.7,0.1,2.2,2,0,0,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_732562,5,China.pigfarm.SRR5976181_ctg_732562
5820,20544,China.pigfarm.SRR5976181_ctg_353224_00007,-,adeC-adeK-oprM,RF0021,5.7e-14,54.1,2.0,8.5e-14,53.5,2.0,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_353224,7,China.pigfarm.SRR5976181_ctg_353224
5821,23837,China.pigfarm.SRR5976181_ctg_598474_00003,-,APH3'',RF0172,7.1e-14,54.1,0.5,5.2e-13,51.3,0.5,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_598474,3,China.pigfarm.SRR5976181_ctg_598474
5823,20082,China.pigfarm.SRR5976183_ctg_457555_00002,-,APH3'',RF0172,7.4e-14,54.1,0.6,5.7e-13,51.2,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976183,ctg_457555,2,China.pigfarm.SRR5976183_ctg_457555
5824,10080,China.pigfarm.SRR5976187_ctg_21450_00005,-,adeC-adeK-oprM,RF0021,5.1e-14,54.1,2.4,1.2e-13,52.9,2.4,1.5,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_21450,5,China.pigfarm.SRR5976187_ctg_21450
5825,6727,China.pigfarm.SRR5976184_ctg_276039_00006,-,APH3'',RF0172,6.7e-14,54.1,0.6,5.1e-13,51.2,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976184,ctg_276039,6,China.pigfarm.SRR5976184_ctg_276039
5827,13158,China.pigfarm.SRR5976187_ctg_366982_00004,-,APH3'',RF0172,6.9e-14,54.1,0.6,5.3e-13,51.2,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976187,ctg_366982,4,China.pigfarm.SRR5976187_ctg_366982
5828,747,China.pigfarm.SRR5976186_ctg_655890_00004,-,ClassB,RF0054,7.3e-14,54.0,0.0,1.2e-13,53.3,0.0,1.2,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase     ,China.pigfarm.SRR5976186,ctg_655890,4,China.pigfarm.SRR5976186_ctg_655890
5830,746,China.pigfarm.SRR5976186_ctg_637294_00004,-,ClassB,RF0054,7.3e-14,54.0,1.5,8.9e-13,50.4,1.5,2.3,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_637294,4,China.pigfarm.SRR5976186_ctg_637294
5831,17291,China.pigfarm.SRR5976183_ctg_390257_00002,-,ClassB,RF0054,7.2e-14,54.0,1.5,8.8e-13,50.4,1.5,2.3,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_390257,2,China.pigfarm.SRR5976183_ctg_390257
5832,10442,China.pigfarm.SRR5976187_ctg_12994_00006,-,ClassB,RF0054,6.3e-14,54.0,0.0,7.6e-14,53.8,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_12994,6,China.pigfarm.SRR5976187_ctg_12994
5834,10444,China.pigfarm.SRR5976187_ctg_215642_00004,-,ClassB,RF0054,6.7e-14,54.0,1.5,8.2e-13,50.4,1.5,2.3,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_215642,4,China.pigfarm.SRR5976187_ctg_215642
5837,4149,China.pigfarm.SRR5976184_ctg_84699_00015,-,ClassB,RF0054,6.5e-14,54.0,1.5,7.9e-13,50.4,1.5,2.3,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_84699,15,China.pigfarm.SRR5976184_ctg_84699
5839,10081,China.pigfarm.SRR5976187_ctg_376762_00002,-,adeC-adeK-oprM,RF0021,5.8e-14,53.9,14.2,1.1e-13,53.0,14.2,1.4,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_376762,2,China.pigfarm.SRR5976187_ctg_376762
5840,13264,China.pigfarm.SRR5976185_ctg_118610_00003,-,adeA-adeI,RF0019,6.6e-14,53.9,5.6,5.5e-12,47.6,5.6,2.2,1,1,0,1,1,1,1,Multidrug resistance protein MdtA    ,China.pigfarm.SRR5976185,ctg_118610,3,China.pigfarm.SRR5976185_ctg_118610
5846,14508,China.pigfarm.SRR5976185_ctg_35081_00035,-,MexA,RF0096,7e-14,53.8,3.9,5.8e-11,44.2,2.1,2.0,2,0,0,2,2,2,2,Toluene efflux pump periplasmic linker protein TtgD ,China.pigfarm.SRR5976185,ctg_35081,35,China.pigfarm.SRR5976185_ctg_35081
5848,23327,China.pigfarm.SRR5976181_ctg_292813_00002,-,tet_ribosomoal_protect,RF0135,5.3e-14,53.8,0.0,6.6e-14,53.4,0.0,1.0,1,0,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_292813,2,China.pigfarm.SRR5976181_ctg_292813
5852,10082,China.pigfarm.SRR5976187_ctg_556411_00005,-,adeC-adeK-oprM,RF0021,6.7e-14,53.7,20.6,8.4e-10,40.2,7.0,2.4,1,1,1,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_556411,5,China.pigfarm.SRR5976187_ctg_556411
5853,13159,China.pigfarm.SRR5976187_ctg_100304_00018,-,APH3'',RF0172,9.2e-14,53.7,0.6,7.3e-13,50.7,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976187,ctg_100304,18,China.pigfarm.SRR5976187_ctg_100304
5855,3517,China.pigfarm.SRR5976186_ctg_725557_00003,-,APH3'',RF0172,1e-13,53.7,0.6,7.9e-13,50.7,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976186,ctg_725557,3,China.pigfarm.SRR5976186_ctg_725557
5856,12673,China.pigfarm.SRR5976187_ctg_412519_00005,-,tet_ribosomoal_protect,RF0135,5e-14,53.7,0.0,6.4e-14,53.4,0.0,1.1,1,0,0,1,1,1,1,Peptide chain release factor RF3  ,China.pigfarm.SRR5976187,ctg_412519,5,China.pigfarm.SRR5976187_ctg_412519
5858,20083,China.pigfarm.SRR5976183_ctg_30452_00041,-,APH3'',RF0172,9.9e-14,53.7,0.6,7.8e-13,50.7,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976183,ctg_30452,41,China.pigfarm.SRR5976183_ctg_30452
5859,333,China.pigfarm.SRR5976186_ctg_72967_00004,-,adeC-adeK-oprM,RF0021,7.1e-14,53.7,13.0,1.2e-13,53.0,13.0,1.3,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_72967,4,China.pigfarm.SRR5976186_ctg_72967
5860,8052,China.pigfarm.SRR5976182_ctg_26516_00005,-,MexE,RF0098,5.8e-14,53.7,4.3,5.2e-07,30.8,0.5,2.1,1,1,1,2,2,2,2,Multidrug export protein EmrA   ,China.pigfarm.SRR5976182,ctg_26516,5,China.pigfarm.SRR5976182_ctg_26516
5862,9699,China.pigfarm.SRR5976182_ctg_92782_00002,-,APH3'',RF0172,7.8e-14,53.7,0.6,6.2e-13,50.7,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976182,ctg_92782,2,China.pigfarm.SRR5976182_ctg_92782
5864,7086,China.pigfarm.SRR5976182_ctg_84806_00016,-,adeC-adeK-oprM,RF0021,5.9e-14,53.6,2.2,9.1e-14,53.0,2.2,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976182,ctg_84806,16,China.pigfarm.SRR5976182_ctg_84806
5865,13266,China.pigfarm.SRR5976185_ctg_611283_00001,-,adeA-adeI,RF0019,8.5e-14,53.6,5.2,1.2e-07,33.3,0.3,3.1,2,1,2,4,4,4,2,Multidrug resistance protein MdtA    ,China.pigfarm.SRR5976185,ctg_611283,1,China.pigfarm.SRR5976185_ctg_611283
5866,21500,China.pigfarm.SRR5976181_ctg_678014_00003,-,MexA,RF0096,7.6e-14,53.6,3.2,3.7e-11,44.8,0.6,2.0,2,0,0,2,2,2,2,Multidrug resistance protein MexA   ,China.pigfarm.SRR5976181,ctg_678014,3,China.pigfarm.SRR5976181_ctg_678014
5867,20084,China.pigfarm.SRR5976183_ctg_608532_00013,-,APH3'',RF0172,1e-13,53.6,0.5,1.1e-12,50.3,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976183,ctg_608532,13,China.pigfarm.SRR5976183_ctg_608532
5868,16923,China.pigfarm.SRR5976183_ctg_35709_00016,-,adeC-adeK-oprM,RF0021,7.6e-14,53.6,2.2,1.2e-13,53.0,2.2,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_35709,16,China.pigfarm.SRR5976183_ctg_35709
5869,748,China.pigfarm.SRR5976186_ctg_616638_00014,-,ClassB,RF0054,9.3e-14,53.6,0.0,1.1e-13,53.3,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_616638,14,China.pigfarm.SRR5976186_ctg_616638
5871,15995,China.pigfarm.SRR5976185_ctg_564675_00004,-,tet_ribosomoal_protect,RF0135,6.1e-14,53.6,0.0,7.6e-14,53.3,0.0,1.1,1,0,0,1,1,1,1,Peptide chain release factor 3   ,China.pigfarm.SRR5976185,ctg_564675,4,China.pigfarm.SRR5976185_ctg_564675
